5	0.6	1.96	0.3137263068181818	9608.0
5	0.6	1.47	0.2987463068181818	9706.0
5	0.6	1.6	0.30785829545454546	9680.0
5	0.6	1.72	0.3108128977272727	9656.0
5	0.6	1.92	0.3096103409090909	9616.0
5	0.7	3.56	0.3527511363636364	9288.0
5	0.7	2.78	0.338663125	9444.0
5	0.7	2.93	0.3477871590909092	9414.0
5	0.7	2.91	0.35018454545454547	9418.0
5	0.7	3.3300000000000005	0.34762420454545456	9334.0
5	0.7999999999999999	5.25	0.38592159090909095	8950.0
5	0.7999999999999999	4.04	0.3730041477272727	9192.0
5	0.7999999999999999	4.62	0.38274647727272726	9076.0
5	0.7999999999999999	4.58	0.38211488636363633	9084.0
5	0.7999999999999999	5.0200000000000005	0.3817954545454546	8996.0
5	0.8999999999999999	7.01	0.4135689204545454	8598.0
5	0.8999999999999999	6.01	0.40400971590909096	8798.0
5	0.8999999999999999	6.77	0.4078155681818182	8646.0
5	0.8999999999999999	6.67	0.4147664772727273	8666.0
5	0.8999999999999999	6.7299999999999995	0.41373840909090914	8654.0
5	0.9999999999999999	8.81	0.43711840909090915	8238.0
5	0.9999999999999999	7.66	0.43068500000000004	8468.0
5	0.9999999999999999	8.52	0.4335980681818181	8296.0
5	0.9999999999999999	8.37	0.4338285795454545	8326.0
5	0.9999999999999999	8.75	0.4333694318181819	8250.0
5	1.0999999999999999	11.16	0.4557103409090909	7768.0
5	1.0999999999999999	9.229999999999999	0.44670153409090907	8154.0
5	1.0999999999999999	10.280000000000001	0.4576855681818182	7944.0
5	1.0999999999999999	10.549999999999999	0.4509217045454545	7890.0
5	1.0999999999999999	10.79	0.45115249999999996	7842.0
5	1.2	12.989999999999998	0.4716376136363637	7402.0
5	1.2	11.51	0.4627882954545455	7698.0
5	1.2	11.82	0.46816994318181826	7636.0
5	1.2	12.45	0.47109369318181815	7510.0
5	1.2	13.16	0.47609909090909086	7368.0
5	1.3	14.67	0.48837380681818177	7066.0
5	1.3	13.05	0.4788508522727273	7390.0
5	1.3	13.68	0.4834877840909091	7264.0
5	1.3	14.360000000000001	0.48333897727272723	7128.0
5	1.3	14.35	0.48359448863636373	7130.0
5	1.4000000000000001	16.71	0.5028867613636364	6658.0
5	1.4000000000000001	14.97	0.4951607386363637	7006.0
5	1.4000000000000001	15.85	0.4977276704545454	6830.0
5	1.4000000000000001	16.08	0.5012836363636364	6784.0
5	1.4000000000000001	16.830000000000002	0.5014965909090909	6634.0
